id,rr_id,line_number,material_id,quantity,estimated_unit_price,service_code,description,quality_status
1237,537,1,62,16.0,2370.39,,"Troughing Idler Set, 1400mm belt width, 3-roll",OK
1238,537,2,61,20.0,14228.35,,"Belt Scraper Blade Set, 1000mm width, tungsten tip",OK
1239,537,3,38,3.0,13961.03,,"Mechanical Seal, shaft 50mm, tungsten carbide faces",OK
1240,538,1,21,7.0,5387.12,,"Pillow Block Bearing Unit UCP240, 40mm shaft",OK
1241,538,2,36,3.0,120558.04,,"SAG Mill Liner Plate, head, chrome-moly steel",OK
1242,538,3,194,1.0,116434.93,,"Flow Meter, magnetic, 25mm (1"")",OK
1243,539,1,70,17.0,74380.5,,"Jaw Crusher Fixed Jaw Plate, wave-profile, manganese steel",OK
1244,539,2,146,12.0,1764.52,,"Deep Groove Ball Bearing 6260-2RS, 60mm bore",OK
1245,540,1,164,2.0,24706.27,,"Ball Mill Grinding Media, 60mm, forged steel balls",OK
1246,540,2,30,3.0,35389.39,,"Knife Gate Valve, 25mm (1""), rubber lined",OK
1247,541,1,91,3.0,181.55,,"Power Cable, XLPE armoured, 4-core 70mm2",OK
1248,542,1,213,6.0,32848.27,SVC-CAL-02,Cal Service - contracted field technician,OK
1249,542,2,208,16.0,8909.8,SVC-REP-03,Rep Service - contracted field technician,OK
1250,543,1,211,16.0,35549.98,SVC-INS-03,Ins Service - contracted field technician,OK
1251,543,2,217,10.0,36650.79,SVC-INS-03,Ins Service - contracted field technician,OK
1252,544,1,143,10.0,23417.44,,"MCC Contactor, 150A, 3-pole",OK
1253,544,2,148,5.0,219212.87,,"Cone Crusher Concave Ring, coarse profile",OK
1254,545,1,174,13.0,39867.48,,"Flotation Cell Stator, medium cell",OK
1255,545,2,182,16.0,1932.82,,"Impact Idler, 1600mm belt width, rubber disc",OK
1256,546,1,66,9.0,152327.12,,"Variable Speed Drive, 22kW",OK
1257,547,1,80,15.0,7502.41,,"MCC Contactor, 32A, 3-pole",OK
1258,547,2,92,20.0,63389.33,,"Pinch Valve, 40mm (1.5""), slurry service",OK
1259,547,3,145,6.0,73826.67,,"Vertical Sump Pump Shaft Assembly, Medium duty",OK
1260,548,1,158,2.0,10498.13,,"Motor Drive Coupling, elastomeric, rated for 45kW",MISSING_SERVICE_CODE
1261,548,2,148,20.0,209895.73,,"Cone Crusher Concave Ring, coarse profile",OK
1262,548,3,20,16.0,49950.45,,"Flotation Cell Stator, large cell",OK
1263,549,1,20,7.0,48583.99,,"Flotation Cell Stator, large cell",OK
1264,549,2,12,11.0,16356.83,,"Belt Scraper Blade Set, 1600mm width, tungsten tip",OK
1265,549,3,47,15.0,6041.39,,"Pillow Block Bearing Unit UCP220, 20mm shaft",OK
1266,550,1,18,13.0,87764.58,,"Flotation Cell Impeller, small cell, rubber coated",OK
1267,550,2,52,11.0,94798.55,,"Jaw Crusher Fixed Jaw Plate, high-manganese, manganese steel",OK
1268,550,3,186,7.0,85397.47,,"SAG Mill Liner Plate, lifter bar, chrome-moly steel",OK
1269,550,4,17,5.0,11264.9,,"Belt Scraper Blade Set, 1400mm width, tungsten tip",OK
1270,550,5,3,16.0,35390.72,,"Variable Speed Drive, 11kW",OK
1271,550,6,78,4.0,53366.55,,"Flotation Cell Stator, tank cell",OK
1272,550,7,39,13.0,30516.75,,"Spherical Roller Bearing 22230, 30mm bore",OK
1273,550,8,5,4.0,22769.72,,"Flow Meter, magnetic, 150mm (6"")",OK
1274,550,9,191,8.0,30401.89,,"Spherical Roller Bearing 22260, 60mm bore",OK
1275,550,10,196,15.0,4293.01,,"Impact Idler, 800mm belt width, rubber disc",OK
1276,550,11,196,12.0,4641.43,,as discussed,VAGUE_DESCRIPTION
1277,550,12,98,16.0,15734.39,,"Level Transmitter, ultrasonic, 0-15m range",OK
1278,551,1,25,2.0,969.31,,"Conveyor Belt, steel cord, 1600mm width",OK
1279,552,1,19,4.0,138815.46,,"Density Meter, nuclear, 25mm (1"") pipe",OK
1280,552,2,106,19.0,2500.69,,"Deep Groove Ball Bearing 6235-2RS, 35mm bore",OK
1281,552,3,92,10.0,57836.95,,"Pinch Valve, 40mm (1.5""), slurry service",OK
1282,553,1,205,8.0,43738.57,,"Centrifugal Slurry Pump Casing Liner, Light duty",OK
1283,554,1,207,14.0,37062.4,SVC-REP-02,Rep Service - contracted field technician,OK
1284,554,2,213,16.0,29789.85,SVC-CAL-02,Cal Service - contracted field technician,OK
1285,555,1,55,6.0,334.11,,"Power Cable, XLPE armoured, 4-core 16mm2",OK
1286,556,1,187,2.0,23701.34,,"Ball Mill Grinding Media, 40mm, forged steel balls",OK
1287,556,2,31,16.0,2162.69,,"Ball Valve, 25mm (1""), full bore, stainless trim",OK
1288,557,1,60,8.0,14778.04,,"Circuit Breaker, MCCB, 630A",OK
1289,558,1,207,1.0,36125.44,,Rep Service - contracted field technician,MISSING_SERVICE_CODE
1290,558,2,206,11.0,7354.14,SVC-REP-01,Rep Service - contracted field technician,OK
1291,558,3,220,2.0,15187.97,SVC-REF-03,Ref Service - contracted field technician,OK
1292,559,1,155,9.0,31853.14,,"Butterfly Valve, 100mm (4""), wafer type",MISSING_SERVICE_CODE
1293,559,2,161,1.0,13585.52,,"Pressure Transmitter, 0-100 bar range, 4-20mA",OK
1294,559,3,28,7.0,140371.35,,"Variable Speed Drive, 30kW",OK
1295,560,1,103,2.0,31453.92,,"Diaphragm Dosing Pump Head Assembly, Light duty",OK
1296,560,2,106,9.0,2999.41,,"Deep Groove Ball Bearing 6235-2RS, 35mm bore",OK
1297,560,3,160,16.0,980.66,,"Deep Groove Ball Bearing 6290-2RS, 90mm bore",OK
1298,561,1,219,11.0,34738.23,SVC-REF-02,Ref Service - contracted field technician,OK
1299,562,1,80,13.0,8897.64,,"MCC Contactor, 32A, 3-pole",OK
1300,562,2,153,16.0,118567.73,,"Density Meter, nuclear, 40mm (1.5"") pipe",OK
1301,562,3,138,5.0,25397.03,,"Centrifugal Slurry Pump Casing Liner, High-head",OK
1302,563,1,142,9.0,76590.47,,"Seal Support System, API Plan 32, shaft 100mm",OK
1303,563,2,51,16.0,337129.52,,"Mill Trunnion Bearing Liner, discharge end",OK
1304,563,3,27,17.0,2789.01,,"Gland Packing Set, shaft 50mm, PTFE impregnated",OK
1305,564,1,145,6.0,62338.04,,"Vertical Sump Pump Shaft Assembly, Medium duty",OK
1306,565,1,218,15.0,17545.59,SVC-REF-01,Ref Service - contracted field technician,OK
1307,566,1,214,9.0,13934.86,SVC-CAL-03,Cal Service - contracted field technician,OK
1308,566,2,209,11.0,27459.79,SVC-INS-01,Ins Service - contracted field technician,OK
1309,567,1,29,19.0,53228.98,,"Mechanical Seal, shaft 80mm, tungsten carbide faces",OK
1310,567,2,35,12.0,4333.5,,"Impact Idler, 1400mm belt width, rubber disc",OK
1311,568,1,174,15.0,38303.95,,"Flotation Cell Stator, medium cell",MISSING_SERVICE_CODE
1312,569,1,48,5.0,5819.23,,"Belt Scraper Blade Set, 1200mm width, tungsten tip",MISSING_SERVICE_CODE
1313,569,2,13,2.0,26281.17,,"Vertical Sump Pump Shaft Assembly, Heavy duty slurry",OK
1314,570,1,217,3.0,37462.92,SVC-INS-03,Ins Service - contracted field technician,OK
1315,570,2,214,19.0,14763.4,SVC-CAL-03,Cal Service - contracted field technician,OK
1316,571,1,150,12.0,932.83,,"Conveyor Belt, steel cord, 1400mm width",OK
1317,571,2,30,12.0,41746.59,,"Knife Gate Valve, 25mm (1""), rubber lined",OK
1318,571,3,62,13.0,2384.91,,"Troughing Idler Set, 1400mm belt width, 3-roll",OK
1319,572,1,202,10.0,122874.89,,"Flow Meter, magnetic, 80mm (3"")",OK
1320,572,2,177,11.0,9044.41,,"Pillow Block Bearing Unit UCP225, 25mm shaft",OK
1321,572,3,119,12.0,4015.55,,"Tapered Roller Bearing 32017, 17mm bore",OK
1322,573,1,217,8.0,42196.49,SVC-INS-03,Ins Service - contracted field technician,OK
1323,574,1,118,19.0,28591.24,,as discussed,VAGUE_DESCRIPTION
1324,575,1,171,19.0,5885.46,,spares as required,VAGUE_DESCRIPTION
1325,575,2,199,14.0,2437.88,,"Impact Idler, 1000mm belt width, rubber disc",OK
1326,575,3,114,8.0,8726.99,,"Tapered Roller Bearing 32090, 90mm bore",OK
1327,576,1,209,10.0,30388.09,SVC-INS-01,Ins Service - contracted field technician,OK
1328,576,2,211,12.0,34922.19,SVC-INS-03,Ins Service - contracted field technician,OK
1329,576,3,215,8.0,27054.39,SVC-INS-01,Ins Service - contracted field technician,OK
1330,577,1,218,6.0,18406.37,SVC-REF-01,Ref Service - contracted field technician,OK
1331,577,2,213,5.0,29076.85,SVC-CAL-02,Cal Service - contracted field technician,OK
1332,577,3,215,15.0,27001.35,SVC-INS-01,Ins Service - contracted field technician,OK
1333,578,1,210,8.0,9137.17,SVC-INS-02,Ins Service - contracted field technician,OK
1334,578,2,212,7.0,7671.62,,Cal Service - contracted field technician,MISSING_SERVICE_CODE
1335,578,3,217,13.0,38968.07,SVC-INS-03,Ins Service - contracted field technician,OK
1336,579,1,42,6.0,13755.92,,"MCC Contactor, 65A, 3-pole",OK
1337,579,2,195,3.0,28118.09,,"Froth Paddle Assembly, tank cell",OK
1338,580,1,39,4.0,31684.21,,"Spherical Roller Bearing 22230, 30mm bore",OK
1339,580,2,75,18.0,18048.06,,"TEFC Induction Motor, 22kW, 4-pole, IE3",MISSING_SERVICE_CODE
1340,581,1,190,1.0,110966.04,,"Mill Trunnion Bearing Liner, feed end",OK
1341,581,2,176,13.0,5997.98,,"Gland Packing Set, shaft 65mm, PTFE impregnated",OK
1342,582,1,218,16.0,17801.69,SVC-REF-01,Ref Service - contracted field technician,OK
1343,582,2,211,5.0,37373.11,SVC-INS-03,Ins Service - contracted field technician,OK
1344,582,3,208,1.0,10074.31,SVC-REP-03,Rep Service - contracted field technician,OK
1345,583,1,219,9.0,31693.79,SVC-REF-02,Ref Service - contracted field technician,OK
1346,583,2,213,18.0,33197.78,SVC-CAL-02,Cal Service - contracted field technician,OK
1347,583,3,211,6.0,39775.49,SVC-INS-03,Ins Service - contracted field technician,OK
1348,583,4,214,15.0,15784.03,SVC-CAL-03,Cal Service - contracted field technician,OK
1349,583,5,206,16.0,6969.01,SVC-REP-01,Rep Service - contracted field technician,OK
1350,583,6,210,19.0,10397.3,SVC-INS-02,Ins Service - contracted field technician,OK
1351,583,7,207,16.0,40262.73,SVC-REP-02,Rep Service - contracted field technician,OK
1352,583,8,215,11.0,30298.6,SVC-INS-01,Ins Service - contracted field technician,OK
1353,583,9,207,3.0,44758.75,SVC-REP-02,items per attached list,VAGUE_DESCRIPTION
1354,584,1,184,15.0,43532.61,,"Diaphragm Dosing Pump Head Assembly, Medium duty",OK
1355,585,1,97,15.0,16083.79,,"Motor Drive Coupling, elastomeric, rated for 7.5kW",OK
1356,585,2,177,5.0,9942.4,,"Pillow Block Bearing Unit UCP225, 25mm shaft",OK
1357,586,1,20,11.0,47967.63,,"Flotation Cell Stator, large cell",OK
1358,587,1,42,6.0,14066.73,,items per attached list,VAGUE_DESCRIPTION
1359,587,2,6,12.0,19780.24,,"MCC Contactor, 95A, 3-pole",OK
1360,587,3,42,8.0,13745.76,,"MCC Contactor, 65A, 3-pole",OK
1361,588,1,218,12.0,18452.67,SVC-REF-01,Ref Service - contracted field technician,OK
1362,588,2,214,6.0,14084.53,SVC-CAL-03,Cal Service - contracted field technician,OK
1363,589,1,182,19.0,2159.87,,"Impact Idler, 1600mm belt width, rubber disc",OK
1364,589,2,27,5.0,2534.45,,"Gland Packing Set, shaft 50mm, PTFE impregnated",OK
1365,589,3,175,6.0,2241.33,,"Impact Idler, 650mm belt width, rubber disc",OK
1366,590,1,3,12.0,33488.78,,"Variable Speed Drive, 11kW",MISSING_SERVICE_CODE
1367,590,2,140,18.0,2919.51,,items per attached list,VAGUE_DESCRIPTION
1368,591,1,100,2.0,132182.84,,"Variable Speed Drive, 75kW",OK
1369,591,2,12,20.0,15219.03,,"Belt Scraper Blade Set, 1600mm width, tungsten tip",OK
1370,592,1,203,3.0,166280.64,,"Density Meter, nuclear, 100mm (4"") pipe",OK
1371,592,2,123,20.0,24614.83,,"Motor Drive Coupling, elastomeric, rated for 15kW",OK
1372,592,3,144,12.0,63416.12,,misc parts,VAGUE_DESCRIPTION
1373,593,1,218,3.0,16980.04,SVC-REF-01,Ref Service - contracted field technician,OK
1374,593,2,209,8.0,25693.78,SVC-INS-01,Ins Service - contracted field technician,OK
1375,594,1,110,9.0,3548.87,,"Deep Groove Ball Bearing 6220-2RS, 20mm bore",OK
1376,594,2,183,7.0,6034.31,,"Pillow Block Bearing Unit UCP235, 35mm shaft",MISSING_SERVICE_CODE
1377,594,3,84,6.0,80798.81,,"SAG Mill Liner Plate, shell, chrome-moly steel",OK
1378,595,1,109,3.0,5399.47,,"Troughing Idler Set, 1200mm belt width, 3-roll",OK
1379,595,2,184,7.0,40155.65,,"Diaphragm Dosing Pump Head Assembly, Medium duty",OK
1380,595,3,98,4.0,15029.35,,"Level Transmitter, ultrasonic, 0-15m range",OK
1381,595,4,36,10.0,128280.6,,"SAG Mill Liner Plate, head, chrome-moly steel",OK
1382,595,5,52,1.0,95071.36,,"Jaw Crusher Fixed Jaw Plate, high-manganese, manganese steel",OK
1383,595,6,57,18.0,2498.76,,"Conveyor Belt, steel cord, 800mm width",OK
1384,595,7,110,18.0,3467.87,,"Deep Groove Ball Bearing 6220-2RS, 20mm bore",OK
1385,595,8,129,13.0,271848.18,,"Slip Ring Induction Motor, 11kW, 6-pole",OK
1386,595,9,86,16.0,262689.23,,"Slip Ring Induction Motor, 7.5kW, 6-pole",OK
1387,595,10,39,5.0,31071.81,,"Spherical Roller Bearing 22230, 30mm bore",OK
1388,595,11,173,3.0,18985.15,,"Spherical Roller Bearing 22240, 40mm bore",OK
1389,596,1,211,11.0,40843.87,SVC-INS-03,Ins Service - contracted field technician,OK
1390,596,2,207,7.0,42108.53,SVC-REP-02,Rep Service - contracted field technician,OK
1391,597,1,163,6.0,260896.95,,"Variable Speed Drive, 55kW",OK
1392,597,2,93,7.0,70667.64,,"Pinch Valve, 150mm (6""), slurry service",OK
1393,597,3,31,3.0,2136.38,,"Ball Valve, 25mm (1""), full bore, stainless trim",OK
1394,597,4,59,1.0,61183.76,,"TEFC Induction Motor, 110kW, 4-pole, IE3",OK
1395,597,5,191,10.0,28759.61,,"Spherical Roller Bearing 22260, 60mm bore",OK
1396,597,6,51,16.0,341546.9,,"Mill Trunnion Bearing Liner, discharge end",OK
1397,597,7,118,12.0,28162.65,,"Spherical Roller Bearing 22217, 17mm bore",OK
1398,597,8,144,15.0,74731.48,,"TEFC Induction Motor, 7.5kW, 4-pole, IE3",MISSING_SERVICE_CODE
1399,598,1,121,17.0,43530.18,,"Circuit Breaker, MCCB, 250A",OK
1400,598,2,121,1.0,40149.66,,"Circuit Breaker, MCCB, 250A",OK
1401,598,3,135,18.0,36251.7,,"Level Transmitter, ultrasonic, 0-20m range",OK
1402,598,4,5,8.0,23711.44,,"Flow Meter, magnetic, 150mm (6"")",OK
1403,598,5,128,16.0,7246.48,,"Spherical Roller Bearing 22290, 90mm bore",MISSING_SERVICE_CODE
1404,599,1,206,1.0,6633.47,SVC-REP-01,Rep Service - contracted field technician,OK
1405,599,2,214,9.0,15654.98,SVC-CAL-03,Cal Service - contracted field technician,OK
1406,599,3,219,16.0,34094.39,SVC-REF-02,Ref Service - contracted field technician,OK
1407,600,1,2,14.0,124606.41,,"Flow Meter, magnetic, 100mm (4"")",OK
1408,601,1,40,20.0,5337.33,,"Motor Drive Coupling, elastomeric, rated for 22kW",OK
1409,602,1,73,19.0,61090.43,,"Flotation Cell Impeller, medium cell, rubber coated",OK
1410,602,2,185,18.0,987.16,,"Power Cable, XLPE armoured, 4-core 35mm2",OK
1411,602,3,80,14.0,8626.29,,"MCC Contactor, 32A, 3-pole",OK
1412,603,1,43,2.0,2919.91,,"Ball Valve, 150mm (6""), full bore, stainless trim",OK
1413,603,2,84,4.0,80977.29,,"SAG Mill Liner Plate, shell, chrome-moly steel",OK
1414,603,3,131,3.0,17990.98,,"Butterfly Valve, 50mm (2""), wafer type",OK
1415,604,1,173,8.0,18339.0,,as discussed,VAGUE_DESCRIPTION
1416,604,2,111,1.0,3775.37,,"Tapered Roller Bearing 32040, 40mm bore",OK
1417,604,3,73,3.0,64391.2,,"Flotation Cell Impeller, medium cell, rubber coated",OK
1418,605,1,175,2.0,2475.85,,"Impact Idler, 650mm belt width, rubber disc",OK
1419,605,2,114,7.0,8603.69,,"Tapered Roller Bearing 32090, 90mm bore",OK
1420,605,3,131,4.0,15891.45,,"Butterfly Valve, 50mm (2""), wafer type",OK
1421,606,1,70,6.0,74934.04,,"Jaw Crusher Fixed Jaw Plate, wave-profile, manganese steel",OK
1422,607,1,28,14.0,139986.98,,"Variable Speed Drive, 30kW",OK
1423,608,1,194,15.0,109178.84,,"Flow Meter, magnetic, 25mm (1"")",OK
1424,609,1,135,4.0,39487.73,,"Level Transmitter, ultrasonic, 0-20m range",OK
1425,609,2,13,11.0,24299.61,,"Vertical Sump Pump Shaft Assembly, Heavy duty slurry",OK
1426,610,1,218,18.0,15937.79,SVC-REF-01,Ref Service - contracted field technician,OK
1427,610,2,216,19.0,25357.6,,Ins Service - contracted field technician,MISSING_SERVICE_CODE
1428,610,3,213,15.0,33283.49,SVC-CAL-02,spares as required,VAGUE_DESCRIPTION
1429,611,1,56,16.0,4822.48,,"MCC Contactor, 225A, 3-pole",OK
1430,612,1,207,4.0,43176.91,,Rep Service - contracted field technician,MISSING_SERVICE_CODE
1431,612,2,208,18.0,10117.01,SVC-REP-03,Rep Service - contracted field technician,OK
1432,612,3,213,11.0,29608.16,SVC-CAL-02,Cal Service - contracted field technician,OK
1433,613,1,67,12.0,33106.4,,"Variable Speed Drive, 15kW",MISSING_SERVICE_CODE
1434,614,1,102,9.0,151667.51,,spares as required,VAGUE_DESCRIPTION
1435,614,2,116,20.0,125661.38,,"Slip Ring Induction Motor, 55kW, 6-pole",OK
1436,614,3,126,7.0,4874.02,,"Gland Packing Set, shaft 80mm, PTFE impregnated",OK
1437,615,1,81,4.0,32897.09,,"Seal Support System, API Plan 32, shaft 50mm",OK
1438,616,1,6,17.0,17555.69,,"MCC Contactor, 95A, 3-pole",OK
1439,617,1,44,14.0,211798.13,,"Density Meter, nuclear, 150mm (6"") pipe",OK
1440,617,2,79,4.0,56635.12,,items per attached list,VAGUE_DESCRIPTION
1441,618,1,205,7.0,44967.58,,"Centrifugal Slurry Pump Casing Liner, Light duty",OK
1442,618,2,124,20.0,104863.51,,items per attached list,VAGUE_DESCRIPTION
1443,618,3,200,15.0,26622.56,,"Froth Paddle Assembly, small cell",OK
1444,618,4,100,4.0,129549.16,,"Variable Speed Drive, 75kW",OK
1445,618,5,37,20.0,70601.5,,"Centrifugal Slurry Pump Impeller, Low-flow metering, hard metal",OK
1446,619,1,153,9.0,119718.4,,"Density Meter, nuclear, 40mm (1.5"") pipe",OK
1447,620,1,3,9.0,31595.1,,"Variable Speed Drive, 11kW",OK
1448,621,1,2,10.0,129088.13,,"Flow Meter, magnetic, 100mm (4"")",OK
1449,621,2,27,17.0,2335.01,,"Gland Packing Set, shaft 50mm, PTFE impregnated",OK
1450,622,1,151,6.0,23416.63,,"Mechanical Seal, shaft 38mm, tungsten carbide faces",OK
1451,622,2,118,19.0,33744.47,,"Spherical Roller Bearing 22217, 17mm bore",OK
1452,622,3,51,17.0,336347.85,,"Mill Trunnion Bearing Liner, discharge end",OK
1453,623,1,209,14.0,25247.97,SVC-INS-01,Ins Service - contracted field technician,OK
1454,623,2,211,6.0,36595.62,SVC-INS-03,spares as required,VAGUE_DESCRIPTION
1455,623,3,207,1.0,38215.92,SVC-REP-02,Rep Service - contracted field technician,OK
1456,624,1,140,5.0,2699.29,,"Gland Packing Set, shaft 25mm, PTFE impregnated",OK
1457,624,2,169,16.0,152396.59,,"TEFC Induction Motor, 45kW, 4-pole, IE3",OK
1458,624,3,62,10.0,2265.87,,"Troughing Idler Set, 1400mm belt width, 3-roll",OK
1459,625,1,189,18.0,76297.66,,"Flow Meter, magnetic, 40mm (1.5"")",OK
1460,625,2,70,18.0,66618.1,,"Jaw Crusher Fixed Jaw Plate, wave-profile, manganese steel",OK
1461,626,1,220,1.0,14444.22,SVC-REF-03,Ref Service - contracted field technician,OK
1462,626,2,218,20.0,14918.29,SVC-REF-01,Ref Service - contracted field technician,OK
1463,627,1,208,18.0,10107.23,,Rep Service - contracted field technician,MISSING_SERVICE_CODE
1464,627,2,215,18.0,27646.29,SVC-INS-01,Ins Service - contracted field technician,OK
1465,628,1,117,7.0,23428.52,,spares as required,VAGUE_DESCRIPTION
1466,628,2,146,9.0,1726.98,,"Deep Groove Ball Bearing 6260-2RS, 60mm bore",OK
1467,629,1,138,12.0,30763.72,,"Centrifugal Slurry Pump Casing Liner, High-head",OK
1468,629,2,122,4.0,1664.62,,"Deep Groove Ball Bearing 6240-2RS, 40mm bore",OK
1469,629,3,149,15.0,29133.96,,"Spherical Roller Bearing 22225, 25mm bore",OK
1470,630,1,32,14.0,293642.9,,"Variable Speed Drive, 45kW",OK
1471,631,1,6,3.0,18353.03,,"MCC Contactor, 95A, 3-pole",OK
1472,631,2,28,4.0,158105.01,,"Variable Speed Drive, 30kW",OK
1473,631,3,191,15.0,29218.44,,"Spherical Roller Bearing 22260, 60mm bore",OK
1474,632,1,1,13.0,113736.07,,"Density Meter, nuclear, 200mm (8"") pipe",MISSING_SERVICE_CODE
1475,632,2,117,19.0,24694.61,,"Spherical Roller Bearing 22275, 75mm bore",OK
1476,633,1,64,18.0,2766.41,,"Deep Groove Ball Bearing 6225-2RS, 25mm bore",OK
1477,634,1,189,9.0,78081.3,,"Flow Meter, magnetic, 40mm (1.5"")",OK
1478,634,2,119,5.0,3817.5,,"Tapered Roller Bearing 32017, 17mm bore",OK
1479,635,1,178,20.0,3780.82,,"Butterfly Valve, 25mm (1""), wafer type",OK
1480,635,2,32,9.0,275573.46,,"Variable Speed Drive, 45kW",OK
1481,635,3,102,16.0,175494.59,,"Centrifugal Slurry Pump Impeller, Light duty, hard metal",OK
1482,636,1,217,6.0,35416.52,SVC-INS-03,Ins Service - contracted field technician,OK
1483,636,2,208,3.0,10952.84,SVC-REP-03,Rep Service - contracted field technician,OK
1484,636,3,206,5.0,7688.29,SVC-REP-01,Rep Service - contracted field technician,OK
1485,637,1,133,15.0,101575.15,,"TEFC Induction Motor, 11kW, 4-pole, IE3",OK
1486,637,2,104,2.0,29234.77,,"Centrifugal Slurry Pump Impeller, High-head, hard metal",OK
1487,637,3,43,13.0,3404.2,,"Ball Valve, 150mm (6""), full bore, stainless trim",OK
1488,638,1,211,18.0,36559.26,SVC-INS-03,Ins Service - contracted field technician,OK
1489,638,2,207,11.0,38053.81,,Rep Service - contracted field technician,MISSING_SERVICE_CODE
1490,638,3,215,6.0,28334.43,SVC-INS-01,Ins Service - contracted field technician,OK
1491,639,1,52,2.0,82865.66,,"Jaw Crusher Fixed Jaw Plate, high-manganese, manganese steel",OK
1492,639,2,56,17.0,4732.47,,"MCC Contactor, 225A, 3-pole",OK
1493,640,1,12,4.0,17041.72,,"Belt Scraper Blade Set, 1600mm width, tungsten tip",OK
1494,640,2,122,17.0,1625.09,,"Deep Groove Ball Bearing 6240-2RS, 40mm bore",OK
1495,640,3,112,16.0,49893.87,,"Diaphragm Dosing Pump Head Assembly, Low-flow metering",OK
1496,641,1,166,6.0,219308.76,,"Variable Speed Drive, 7.5kW",OK
1497,641,2,82,18.0,74788.88,,"Knife Gate Valve, 100mm (4""), rubber lined",OK
1498,642,1,34,10.0,39833.94,,spares as required,VAGUE_DESCRIPTION
1499,642,2,10,6.0,23925.51,,"Froth Paddle Assembly, large cell",OK
1500,643,1,131,10.0,17895.79,,"Butterfly Valve, 50mm (2""), wafer type",OK
1501,643,2,13,19.0,26241.14,,"Vertical Sump Pump Shaft Assembly, Heavy duty slurry",OK
1502,644,1,57,6.0,2409.83,,"Conveyor Belt, steel cord, 800mm width",OK
1503,644,2,47,9.0,5230.14,,"Pillow Block Bearing Unit UCP220, 20mm shaft",OK
1504,644,3,107,9.0,50977.4,,"Knife Gate Valve, 150mm (6""), rubber lined",OK
1505,645,1,44,16.0,193309.29,,"Density Meter, nuclear, 150mm (6"") pipe",OK
1506,645,2,44,2.0,196646.99,,"Density Meter, nuclear, 150mm (6"") pipe",OK
1507,646,1,46,4.0,305864.36,,"Cone Crusher Concave Ring, fine profile",OK
1508,647,1,64,11.0,2801.52,,"Deep Groove Ball Bearing 6225-2RS, 25mm bore",OK
1509,648,1,55,15.0,332.08,,items per attached list,VAGUE_DESCRIPTION
1510,649,1,185,17.0,982.84,,"Power Cable, XLPE armoured, 4-core 35mm2",OK
1511,649,2,42,11.0,12832.22,,"MCC Contactor, 65A, 3-pole",OK
1512,649,3,168,1.0,7147.83,,"Circuit Breaker, MCCB, 1000A",OK
1513,650,1,218,19.0,18005.28,SVC-REF-01,Ref Service - contracted field technician,OK
1514,650,2,213,20.0,28758.05,SVC-CAL-02,Cal Service - contracted field technician,OK
1515,651,1,4,2.0,1964.24,,"Gland Packing Set, shaft 100mm, PTFE impregnated",OK
1516,652,1,24,4.0,54913.26,,"Seal Support System, API Plan 32, shaft 80mm",OK
1517,653,1,1,1.0,131539.76,,"Density Meter, nuclear, 200mm (8"") pipe",OK
1518,654,1,13,1.0,26241.14,,"Vertical Sump Pump Shaft Assembly, Heavy duty slurry",OK
1519,655,1,13,1.0,26241.14,,"Vertical Sump Pump Shaft Assembly, Heavy duty slurry",OK
1520,656,1,16,1.0,9682.0,,"Tapered Roller Bearing 32025, 25mm bore",OK
1521,657,1,3,5.0,35390.72,,"Variable Speed Drive, 11kW",OK
1522,658,1,12,2.0,17041.72,,"Belt Scraper Blade Set, 1600mm width, tungsten tip",OK
1523,659,1,12,3.0,17041.72,,"Belt Scraper Blade Set, 1600mm width, tungsten tip",OK
1524,660,1,12,1.0,17041.72,,"Belt Scraper Blade Set, 1600mm width, tungsten tip",OK
1525,661,1,22,6.0,26220.41,,"Ball Mill Grinding Media, 80mm, forged steel balls",OK
1526,662,1,27,1.0,2789.01,,"Gland Packing Set, shaft 50mm, PTFE impregnated",OK
1527,663,1,27,1.0,2789.01,,"Gland Packing Set, shaft 50mm, PTFE impregnated",OK
1528,664,1,27,1.0,2789.01,,"Gland Packing Set, shaft 50mm, PTFE impregnated",OK
1529,665,1,27,1.0,2789.01,,"Gland Packing Set, shaft 50mm, PTFE impregnated",OK
1530,666,1,27,1.0,2789.01,,"Gland Packing Set, shaft 50mm, PTFE impregnated",OK
1531,667,1,1,1.0,131539.76,,"Density Meter, nuclear, 200mm (8"") pipe",OK
1532,668,1,4,1.0,1964.24,,"Gland Packing Set, shaft 100mm, PTFE impregnated",OK
1533,669,1,1,1.0,131539.76,,"Density Meter, nuclear, 200mm (8"") pipe",OK
1534,670,1,1,1.0,131539.76,,"Density Meter, nuclear, 200mm (8"") pipe",OK
1535,671,1,2,2.0,133966.95,,"Flow Meter, magnetic, 100mm (4"")",OK
1536,672,1,161,1.0,14583.97,,"Pressure Transmitter, 0-100 bar range, 4-20mA",OK
1537,673,1,86,9.0,284574.62,,"Slip Ring Induction Motor, 7.5kW, 6-pole",OK
1538,674,1,119,6.0,4074.64,,"Tapered Roller Bearing 32017, 17mm bore",OK
